frame.number,frame.time,frame.time_delta,frame.len,mac-lte.rnti,mac-lte.direction
17049,Jun 17 2019 12:51:00.480915000 MST,0.000998000,3978,70,1
17050,Jun 17 2019 12:51:00.481802000 MST,0.000887000,3978,70,1
17051,Jun 17 2019 12:51:00.482867000 MST,0.001065000,3978,70,1
17052,Jun 17 2019 12:51:00.483954000 MST,0.001087000,3978,70,1
17053,Jun 17 2019 12:51:00.484809000 MST,0.000855000,3978,70,1
17054,Jun 17 2019 12:51:00.485885000 MST,0.001076000,3978,70,1
17055,Jun 17 2019 12:51:00.486950000 MST,0.001065000,3978,70,1
17056,Jun 17 2019 12:51:00.487838000 MST,0.000888000,3978,70,1
17057,Jun 17 2019 12:51:00.488900000 MST,0.001062000,3978,70,1
17058,Jun 17 2019 12:51:00.489789000 MST,0.000889000,3978,70,1
17059,Jun 17 2019 12:51:00.490851000 MST,0.001062000,3978,70,1
17060,Jun 17 2019 12:51:00.491917000 MST,0.001066000,3978,70,1
17061,Jun 17 2019 12:51:00.492804000 MST,0.000887000,3978,70,1
17062,Jun 17 2019 12:51:00.493887000 MST,0.001083000,3557,70,1
17063,Jun 17 2019 12:51:00.494934000 MST,0.001047000,3978,70,1
17064,Jun 17 2019 12:51:00.495826000 MST,0.000892000,3978,70,1
17065,Jun 17 2019 12:51:00.496887000 MST,0.001061000,3978,70,1
17066,Jun 17 2019 12:51:00.497952000 MST,0.001065000,3978,70,1
17067,Jun 17 2019 12:51:00.498836000 MST,0.000884000,3978,70,1
17068,Jun 17 2019 12:51:00.499902000 MST,0.001066000,3978,70,1
17069,Jun 17 2019 12:51:00.500790000 MST,0.000888000,3978,70,1
17070,Jun 17 2019 12:51:00.501891000 MST,0.001101000,532,70,0
17071,Jun 17 2019 12:51:00.501900000 MST,0.000009000,3978,70,1
17072,Jun 17 2019 12:51:00.502917000 MST,0.001017000,3978,70,1
17073,Jun 17 2019 12:51:00.503820000 MST,0.000903000,3978,70,1
17074,Jun 17 2019 12:51:00.504868000 MST,0.001048000,3978,70,1
17075,Jun 17 2019 12:51:00.505931000 MST,0.001063000,886,70,1
17076,Jun 17 2019 12:51:00.510942000 MST,0.005011000,532,70,0
17077,Jun 17 2019 12:51:00.520034000 MST,0.009092000,822,70,0
17078,Jun 17 2019 12:51:00.528917000 MST,0.008883000,1046,70,0
17079,Jun 17 2019 12:51:00.537923000 MST,0.009006000,532,70,0
17080,Jun 17 2019 12:51:00.558808000 MST,0.020885000,3978,70,1
17081,Jun 17 2019 12:51:00.559852000 MST,0.001044000,1302,70,1
17082,Jun 17 2019 12:51:00.567888000 MST,0.008036000,3978,70,1
17083,Jun 17 2019 12:51:00.568901000 MST,0.001013000,3978,70,1
17084,Jun 17 2019 12:51:00.569790000 MST,0.000889000,3978,70,1
17085,Jun 17 2019 12:51:00.570851000 MST,0.001061000,2496,70,1
17086,Jun 17 2019 12:51:00.576934000 MST,0.006083000,3978,70,1
17087,Jun 17 2019 12:51:00.577801000 MST,0.000867000,3978,70,1
17088,Jun 17 2019 12:51:00.581918000 MST,0.004117000,532,70,0
17089,Jun 17 2019 12:51:00.590953000 MST,0.009035000,500,70,0
17090,Jun 17 2019 12:51:00.599878000 MST,0.008925000,790,70,0
17091,Jun 17 2019 12:51:00.620901000 MST,0.021023000,3978,70,1
17092,Jun 17 2019 12:51:00.621766000 MST,0.000865000,3978,70,1
17093,Jun 17 2019 12:51:00.622840000 MST,0.001074000,3978,70,1
17094,Jun 17 2019 12:51:00.623918000 MST,0.001078000,3978,70,1
17095,Jun 17 2019 12:51:00.624794000 MST,0.000876000,3978,70,1
17096,Jun 17 2019 12:51:00.625854000 MST,0.001060000,1078,70,1
17097,Jun 17 2019 12:51:00.629992000 MST,0.004138000,3978,70,1
17098,Jun 17 2019 12:51:00.630851000 MST,0.000859000,3978,70,1
17099,Jun 17 2019 12:51:00.631908000 MST,0.001057000,468,70,1
17100,Jun 17 2019 12:51:00.638844000 MST,0.006936000,3978,70,1
17101,Jun 17 2019 12:51:00.639898000 MST,0.001054000,3978,70,1
17102,Jun 17 2019 12:51:00.640761000 MST,0.000863000,2592,70,1
17103,Jun 17 2019 12:51:00.661941000 MST,0.021180000,532,70,0
17104,Jun 17 2019 12:51:00.671076000 MST,0.009135000,1446,70,0
17105,Jun 17 2019 12:51:00.671821000 MST,0.000745000,140,70,0
17106,Jun 17 2019 12:51:00.679929000 MST,0.008108000,1158,70,0
17107,Jun 17 2019 12:51:00.709781000 MST,0.029852000,1398,70,1
17108,Jun 17 2019 12:51:00.710868000 MST,0.001087000,3978,70,1
17109,Jun 17 2019 12:51:00.711923000 MST,0.001055000,3978,70,1
17110,Jun 17 2019 12:51:00.712788000 MST,0.000865000,3978,70,1
17111,Jun 17 2019 12:51:00.713894000 MST,0.001106000,3557,70,1
17112,Jun 17 2019 12:51:00.714925000 MST,0.001031000,3978,70,1
17113,Jun 17 2019 12:51:00.715816000 MST,0.000891000,3978,70,1
17114,Jun 17 2019 12:51:00.716878000 MST,0.001062000,3978,70,1
17115,Jun 17 2019 12:51:00.717786000 MST,0.000908000,3978,70,1
17116,Jun 17 2019 12:51:00.718850000 MST,0.001064000,3978,70,1
17117,Jun 17 2019 12:51:00.741945000 MST,0.023095000,548,70,0
17118,Jun 17 2019 12:51:00.750903000 MST,0.008958000,1158,70,0
17119,Jun 17 2019 12:51:00.751854000 MST,0.000951000,208,70,0
17120,Jun 17 2019 12:51:00.759959000 MST,0.008105000,1446,70,0
17121,Jun 17 2019 12:51:00.780933000 MST,0.020974000,3978,70,1
17122,Jun 17 2019 12:51:00.781808000 MST,0.000875000,3978,70,1
17123,Jun 17 2019 12:51:00.782882000 MST,0.001074000,3978,70,1
17124,Jun 17 2019 12:51:00.783815000 MST,0.000933000,3978,70,1
17125,Jun 17 2019 12:51:00.784835000 MST,0.001020000,3978,70,1
17126,Jun 17 2019 12:51:00.785897000 MST,0.001062000,1078,70,1
17127,Jun 17 2019 12:51:00.789839000 MST,0.003942000,3978,70,1
17128,Jun 17 2019 12:51:00.790914000 MST,0.001075000,3978,70,1
17129,Jun 17 2019 12:51:00.791972000 MST,0.001058000,3978,70,1
17130,Jun 17 2019 12:51:00.792842000 MST,0.000870000,3978,70,1
17131,Jun 17 2019 12:51:00.793935000 MST,0.001093000,3557,70,1
17132,Jun 17 2019 12:51:00.794765000 MST,0.000830000,3978,70,1
17133,Jun 17 2019 12:51:00.795834000 MST,0.001069000,3978,70,1
17134,Jun 17 2019 12:51:00.796898000 MST,0.001064000,3978,70,1
17135,Jun 17 2019 12:51:00.797811000 MST,0.000913000,3978,70,1
17136,Jun 17 2019 12:51:00.798870000 MST,0.001059000,3978,70,1
17137,Jun 17 2019 12:51:00.799935000 MST,0.001065000,3978,70,1
17138,Jun 17 2019 12:51:00.800824000 MST,0.000889000,3978,70,1
17139,Jun 17 2019 12:51:00.801888000 MST,0.001064000,3978,70,1
17140,Jun 17 2019 12:51:00.802950000 MST,0.001062000,1158,70,1
17141,Jun 17 2019 12:51:00.821977000 MST,0.019027000,532,70,0
17142,Jun 17 2019 12:51:00.830926000 MST,0.008949000,1446,70,0
17143,Jun 17 2019 12:51:00.831873000 MST,0.000947000,140,70,0
17144,Jun 17 2019 12:51:00.860780000 MST,0.028907000,3978,70,1
17145,Jun 17 2019 12:51:00.861839000 MST,0.001059000,3978,70,1
17146,Jun 17 2019 12:51:00.862900000 MST,0.001061000,2592,70,1
17147,Jun 17 2019 12:51:00.869840000 MST,0.006940000,72,70,1
17148,Jun 17 2019 12:51:00.901819000 MST,0.031979000,532,70,0
17149,Jun 17 2019 12:51:01.561896000 MST,0.660077000,548,70,0
17150,Jun 17 2019 12:51:01.570963000 MST,0.009067000,790,70,0
17151,Jun 17 2019 12:51:01.600869000 MST,0.029906000,1158,70,1
17152,Jun 17 2019 12:51:01.607955000 MST,0.007086000,1158,70,1
17153,Jun 17 2019 12:51:01.609904000 MST,0.001949000,1158,70,1
17154,Jun 17 2019 12:51:01.621871000 MST,0.011967000,532,70,0
17155,Jun 17 2019 12:51:01.641901000 MST,0.020030000,532,70,0
17156,Jun 17 2019 12:51:01.654772000 MST,0.012871000,88,70,1
17157,Jun 17 2019 12:51:01.661960000 MST,0.007188000,532,70,0
17158,Jun 17 2019 12:51:01.670976000 MST,0.009016000,532,70,0
17159,Jun 17 2019 12:51:01.674862000 MST,0.003886000,364,70,1
17160,Jun 17 2019 12:51:01.679904000 MST,0.005042000,822,70,0
17161,Jun 17 2019 12:51:01.683924000 MST,0.004020000,364,70,1
17162,Jun 17 2019 12:51:01.692948000 MST,0.009024000,284,70,1
17163,Jun 17 2019 12:51:01.701884000 MST,0.008936000,532,70,0
17164,Jun 17 2019 12:51:01.721931000 MST,0.020047000,532,70,0
17165,Jun 17 2019 12:51:01.730942000 MST,0.009011000,172,70,0
17166,Jun 17 2019 12:51:01.733962000 MST,0.003020000,72,70,1
17167,Jun 17 2019 12:51:01.742810000 MST,0.008848000,72,70,1
17168,Jun 17 2019 12:51:01.743894000 MST,0.001084000,364,70,1
17169,Jun 17 2019 12:51:01.821964000 MST,0.078070000,548,70,0
17170,Jun 17 2019 12:51:06.516897000 MST,4.694933000,72,70,1
17171,Jun 17 2019 12:51:06.541971000 MST,0.025074000,532,70,0
17172,Jun 17 2019 12:51:06.553839000 MST,0.011868000,72,70,1
17173,Jun 17 2019 12:51:10.425946000 MST,3.872107000,548,70,0
17174,Jun 17 2019 12:51:10.434983000 MST,0.009037000,420,70,0
17175,Jun 17 2019 12:51:10.435841000 MST,0.000858000,240,70,0
17176,Jun 17 2019 12:51:10.475880000 MST,0.040039000,3978,70,1
17177,Jun 17 2019 12:51:10.476758000 MST,0.000878000,3978,70,1
17178,Jun 17 2019 12:51:10.477859000 MST,0.001101000,3978,70,1
17179,Jun 17 2019 12:51:10.478913000 MST,0.001054000,3978,70,1
17180,Jun 17 2019 12:51:10.479800000 MST,0.000887000,3978,70,1
17181,Jun 17 2019 12:51:10.480860000 MST,0.001060000,3978,70,1
17182,Jun 17 2019 12:51:10.481761000 MST,0.000901000,3978,70,1
17183,Jun 17 2019 12:51:10.482802000 MST,0.001041000,3978,70,1
17184,Jun 17 2019 12:51:10.483904000 MST,0.001102000,3978,70,1
17185,Jun 17 2019 12:51:10.484763000 MST,0.000859000,3978,70,1
17186,Jun 17 2019 12:51:10.485837000 MST,0.001074000,3978,70,1
17187,Jun 17 2019 12:51:10.486909000 MST,0.001072000,3978,70,1
17188,Jun 17 2019 12:51:10.487781000 MST,0.000872000,3978,70,1
17189,Jun 17 2019 12:51:10.488853000 MST,0.001072000,3978,70,1
17190,Jun 17 2019 12:51:10.489917000 MST,0.001064000,3978,70,1
17191,Jun 17 2019 12:51:10.490805000 MST,0.000888000,3978,70,1
17192,Jun 17 2019 12:51:10.491871000 MST,0.001066000,3978,70,1
17193,Jun 17 2019 12:51:10.492761000 MST,0.000890000,3978,70,1
17194,Jun 17 2019 12:51:10.493831000 MST,0.001070000,3557,70,1
17195,Jun 17 2019 12:51:10.494886000 MST,0.001055000,3978,70,1
17196,Jun 17 2019 12:51:10.495775000 MST,0.000889000,3978,70,1
17197,Jun 17 2019 12:51:10.496836000 MST,0.001061000,3978,70,1
17198,Jun 17 2019 12:51:10.497903000 MST,0.001067000,3978,70,1
17199,Jun 17 2019 12:51:10.498787000 MST,0.000884000,3978,70,1
17200,Jun 17 2019 12:51:10.499857000 MST,0.001070000,3978,70,1
17201,Jun 17 2019 12:51:10.500915000 MST,0.001058000,3978,70,1
17202,Jun 17 2019 12:51:10.501879000 MST,0.000964000,420,70,0
17203,Jun 17 2019 12:51:10.501887000 MST,0.000008000,3978,70,1
17204,Jun 17 2019 12:51:10.502868000 MST,0.000981000,3978,70,1
17205,Jun 17 2019 12:51:10.503814000 MST,0.000946000,3978,70,1
17206,Jun 17 2019 12:51:10.504822000 MST,0.001008000,3978,70,1
17207,Jun 17 2019 12:51:10.505886000 MST,0.001064000,3978,70,1
17208,Jun 17 2019 12:51:10.506772000 MST,0.000886000,3978,70,1
17209,Jun 17 2019 12:51:10.507836000 MST,0.001064000,3978,70,1
17210,Jun 17 2019 12:51:10.508899000 MST,0.001063000,3978,70,1
17211,Jun 17 2019 12:51:10.509790000 MST,0.000891000,3978,70,1
17212,Jun 17 2019 12:51:10.510940000 MST,0.001150000,548,70,0
17213,Jun 17 2019 12:51:10.510948000 MST,0.000008000,3978,70,1
17214,Jun 17 2019 12:51:10.511923000 MST,0.000975000,3978,70,1
17215,Jun 17 2019 12:51:10.512799000 MST,0.000876000,3978,70,1
17216,Jun 17 2019 12:51:10.513901000 MST,0.001102000,3557,70,1
17217,Jun 17 2019 12:51:10.514749000 MST,0.000848000,3978,70,1
17218,Jun 17 2019 12:51:10.515832000 MST,0.001083000,3978,70,1
17219,Jun 17 2019 12:51:10.516900000 MST,0.001068000,3978,70,1
17220,Jun 17 2019 12:51:10.517780000 MST,0.000880000,3978,70,1
17221,Jun 17 2019 12:51:10.518843000 MST,0.001063000,3978,70,1
17222,Jun 17 2019 12:51:10.519909000 MST,0.001066000,3978,70,1
17223,Jun 17 2019 12:51:10.520790000 MST,0.000881000,3978,70,1
17224,Jun 17 2019 12:51:10.521854000 MST,0.001064000,3978,70,1
17225,Jun 17 2019 12:51:10.522917000 MST,0.001063000,3978,70,1
17226,Jun 17 2019 12:51:10.523832000 MST,0.000915000,3978,70,1
17227,Jun 17 2019 12:51:10.524869000 MST,0.001037000,3978,70,1
17228,Jun 17 2019 12:51:10.525757000 MST,0.000888000,3978,70,1
17229,Jun 17 2019 12:51:10.526826000 MST,0.001069000,3978,70,1
17230,Jun 17 2019 12:51:10.527887000 MST,0.001061000,3978,70,1
17231,Jun 17 2019 12:51:10.528772000 MST,0.000885000,3978,70,1
17232,Jun 17 2019 12:51:10.529840000 MST,0.001068000,3978,70,1
17233,Jun 17 2019 12:51:10.530914000 MST,0.001074000,3978,70,1
17234,Jun 17 2019 12:51:10.531788000 MST,0.000874000,3978,70,1
17235,Jun 17 2019 12:51:10.532895000 MST,0.001107000,3978,70,1
17236,Jun 17 2019 12:51:10.533957000 MST,0.001062000,3557,70,1
17237,Jun 17 2019 12:51:10.534809000 MST,0.000852000,3978,70,1
17238,Jun 17 2019 12:51:10.535878000 MST,0.001069000,3978,70,1
17239,Jun 17 2019 12:51:10.536763000 MST,0.000885000,3978,70,1
17240,Jun 17 2019 12:51:10.537824000 MST,0.001061000,3557,70,1
17241,Jun 17 2019 12:51:10.538888000 MST,0.001064000,3978,70,1
17242,Jun 17 2019 12:51:10.539777000 MST,0.000889000,3978,70,1
17243,Jun 17 2019 12:51:10.540838000 MST,0.001061000,3978,70,1
17244,Jun 17 2019 12:51:10.541971000 MST,0.001133000,564,70,0
17245,Jun 17 2019 12:51:10.541978000 MST,0.000007000,3978,70,1
17246,Jun 17 2019 12:51:10.542783000 MST,0.000805000,3978,70,1
17247,Jun 17 2019 12:51:10.543876000 MST,0.001093000,3978,70,1
17248,Jun 17 2019 12:51:10.544919000 MST,0.001043000,3978,70,1
17249,Jun 17 2019 12:51:10.545808000 MST,0.000889000,3978,70,1
17250,Jun 17 2019 12:51:10.546868000 MST,0.001060000,284,70,1
17251,Jun 17 2019 12:51:10.561823000 MST,0.014955000,548,70,0
17252,Jun 17 2019 12:51:10.570824000 MST,0.009001000,116,70,0
17253,Jun 17 2019 12:51:19.401946000 MST,8.831122000,420,70,0
17254,Jun 17 2019 12:51:19.410874000 MST,0.008928000,1707,70,0
17255,Jun 17 2019 12:51:19.411807000 MST,0.000933000,140,70,0
17256,Jun 17 2019 12:51:19.419911000 MST,0.008104000,1707,70,0
17257,Jun 17 2019 12:51:19.451710000 MST,0.031799000,3978,70,1
17258,Jun 17 2019 12:51:19.452788000 MST,0.001078000,3978,70,1
17259,Jun 17 2019 12:51:19.453868000 MST,0.001080000,3557,70,1
17260,Jun 17 2019 12:51:19.454732000 MST,0.000864000,3978,70,1
17261,Jun 17 2019 12:51:19.455792000 MST,0.001060000,3978,70,1
17262,Jun 17 2019 12:51:19.456854000 MST,0.001062000,3978,70,1
17263,Jun 17 2019 12:51:19.457737000 MST,0.000883000,3978,70,1
17264,Jun 17 2019 12:51:19.458812000 MST,0.001075000,3978,70,1
17265,Jun 17 2019 12:51:19.459916000 MST,0.001104000,3978,70,1
17266,Jun 17 2019 12:51:19.460778000 MST,0.000862000,3978,70,1
17267,Jun 17 2019 12:51:19.461850000 MST,0.001072000,3978,70,1
17268,Jun 17 2019 12:51:19.462741000 MST,0.000891000,3978,70,1
17269,Jun 17 2019 12:51:19.463808000 MST,0.001067000,3978,70,1
17270,Jun 17 2019 12:51:19.464854000 MST,0.001046000,3978,70,1
17271,Jun 17 2019 12:51:19.465749000 MST,0.000895000,3978,70,1
17272,Jun 17 2019 12:51:19.466806000 MST,0.001057000,3978,70,1
17273,Jun 17 2019 12:51:19.467872000 MST,0.001066000,3978,70,1
17274,Jun 17 2019 12:51:19.468751000 MST,0.000879000,3978,70,1
17275,Jun 17 2019 12:51:19.469835000 MST,0.001084000,3978,70,1
17276,Jun 17 2019 12:51:19.470912000 MST,0.001077000,3978,70,1
17277,Jun 17 2019 12:51:19.471780000 MST,0.000868000,3978,70,1
17278,Jun 17 2019 12:51:19.472868000 MST,0.001088000,3978,70,1
17279,Jun 17 2019 12:51:19.473745000 MST,0.000877000,3557,70,1
17280,Jun 17 2019 12:51:19.474820000 MST,0.001075000,3978,70,1
17281,Jun 17 2019 12:51:19.475859000 MST,0.001039000,3978,70,1
17282,Jun 17 2019 12:51:19.476747000 MST,0.000888000,3978,70,1
17283,Jun 17 2019 12:51:19.477810000 MST,0.001063000,3978,70,1
17284,Jun 17 2019 12:51:19.478874000 MST,0.001064000,3978,70,1
17285,Jun 17 2019 12:51:19.479778000 MST,0.000904000,3978,70,1
17286,Jun 17 2019 12:51:19.480831000 MST,0.001053000,3978,70,1
17287,Jun 17 2019 12:51:19.481946000 MST,0.001115000,548,70,0
17288,Jun 17 2019 12:51:19.481954000 MST,0.000008000,3978,70,1
17289,Jun 17 2019 12:51:19.482792000 MST,0.000838000,3978,70,1
17290,Jun 17 2019 12:51:19.483857000 MST,0.001065000,3978,70,1
17291,Jun 17 2019 12:51:19.484728000 MST,0.000871000,3978,70,1
17292,Jun 17 2019 12:51:19.485796000 MST,0.001068000,3978,70,1
17293,Jun 17 2019 12:51:19.486856000 MST,0.001060000,3978,70,1
17294,Jun 17 2019 12:51:19.487749000 MST,0.000893000,3978,70,1
17295,Jun 17 2019 12:51:19.488810000 MST,0.001061000,3978,70,1
17296,Jun 17 2019 12:51:19.489872000 MST,0.001062000,3978,70,1
17297,Jun 17 2019 12:51:19.490781000 MST,0.000909000,404,70,0
17298,Jun 17 2019 12:51:19.490790000 MST,0.000009000,3978,70,1
17299,Jun 17 2019 12:51:19.491826000 MST,0.001036000,3978,70,1
17300,Jun 17 2019 12:51:19.492889000 MST,0.001063000,3978,70,1
17301,Jun 17 2019 12:51:19.493797000 MST,0.000908000,3557,70,1
17302,Jun 17 2019 12:51:19.494844000 MST,0.001047000,3978,70,1
17303,Jun 17 2019 12:51:19.495733000 MST,0.000889000,3978,70,1
17304,Jun 17 2019 12:51:19.496791000 MST,0.001058000,3978,70,1
17305,Jun 17 2019 12:51:19.497858000 MST,0.001067000,3557,70,1
17306,Jun 17 2019 12:51:19.498744000 MST,0.000886000,3978,70,1
17307,Jun 17 2019 12:51:19.499814000 MST,0.001070000,3978,70,1
17308,Jun 17 2019 12:51:19.500872000 MST,0.001058000,3978,70,1
17309,Jun 17 2019 12:51:19.501791000 MST,0.000919000,548,70,0
17310,Jun 17 2019 12:51:19.501800000 MST,0.000009000,3978,70,1
17311,Jun 17 2019 12:51:19.502825000 MST,0.001025000,3978,70,1
17312,Jun 17 2019 12:51:19.503911000 MST,0.001086000,3978,70,1
17313,Jun 17 2019 12:51:19.504781000 MST,0.000870000,3978,70,1
17314,Jun 17 2019 12:51:19.505845000 MST,0.001064000,3978,70,1
17315,Jun 17 2019 12:51:19.506729000 MST,0.000884000,3978,70,1
17316,Jun 17 2019 12:51:19.507795000 MST,0.001066000,3557,70,1
17317,Jun 17 2019 12:51:19.508857000 MST,0.001062000,3978,70,1
17318,Jun 17 2019 12:51:19.509744000 MST,0.000887000,3978,70,1
17319,Jun 17 2019 12:51:19.510809000 MST,0.001065000,3978,70,1
17320,Jun 17 2019 12:51:19.511875000 MST,0.001066000,3978,70,1
17321,Jun 17 2019 12:51:19.512761000 MST,0.000886000,3978,70,1
17322,Jun 17 2019 12:51:19.513845000 MST,0.001084000,3557,70,1
17323,Jun 17 2019 12:51:19.514890000 MST,0.001045000,3978,70,1
17324,Jun 17 2019 12:51:19.515813000 MST,0.000923000,3978,70,1
17325,Jun 17 2019 12:51:19.516860000 MST,0.001047000,3978,70,1
17326,Jun 17 2019 12:51:19.517738000 MST,0.000878000,3978,70,1
17327,Jun 17 2019 12:51:19.518799000 MST,0.001061000,3978,70,1
17328,Jun 17 2019 12:51:19.519867000 MST,0.001068000,3978,70,1
17329,Jun 17 2019 12:51:19.520746000 MST,0.000879000,3978,70,1
17330,Jun 17 2019 12:51:19.521853000 MST,0.001107000,548,70,0
17331,Jun 17 2019 12:51:19.521861000 MST,0.000008000,3978,70,1
17332,Jun 17 2019 12:51:19.522876000 MST,0.001015000,3978,70,1
17333,Jun 17 2019 12:51:19.523810000 MST,0.000934000,3978,70,1
17334,Jun 17 2019 12:51:19.524830000 MST,0.001020000,3978,70,1
17335,Jun 17 2019 12:51:19.525892000 MST,0.001062000,2307,70,1
17336,Jun 17 2019 12:51:19.530877000 MST,0.004985000,300,70,0
17337,Jun 17 2019 12:51:19.539809000 MST,0.008932000,588,70,0
17338,Jun 17 2019 12:51:19.548864000 MST,0.009055000,886,70,0
17339,Jun 17 2019 12:51:19.557964000 MST,0.009100000,1707,70,0
17340,Jun 17 2019 12:51:19.558737000 MST,0.000773000,500,70,0
17341,Jun 17 2019 12:51:19.567007000 MST,0.008270000,1707,70,0
17342,Jun 17 2019 12:51:19.569699000 MST,0.002692000,1398,70,1
17343,Jun 17 2019 12:51:19.578744000 MST,0.009045000,1398,70,1
17344,Jun 17 2019 12:51:19.587797000 MST,0.009053000,3978,70,1
17345,Jun 17 2019 12:51:19.588869000 MST,0.001072000,3978,70,1
17346,Jun 17 2019 12:51:19.589745000 MST,0.000876000,3978,70,1
17347,Jun 17 2019 12:51:19.590813000 MST,0.001068000,3978,70,1
17348,Jun 17 2019 12:51:19.591728000 MST,0.000915000,3978,70,1
17349,Jun 17 2019 12:51:19.592761000 MST,0.001033000,3837,70,1
17350,Jun 17 2019 12:51:19.596884000 MST,0.004123000,3978,70,1
17351,Jun 17 2019 12:51:19.597774000 MST,0.000890000,3978,70,1
17352,Jun 17 2019 12:51:19.598832000 MST,0.001058000,3978,70,1
17353,Jun 17 2019 12:51:19.599881000 MST,0.001049000,3978,70,1
17354,Jun 17 2019 12:51:19.600760000 MST,0.000879000,3978,70,1
17355,Jun 17 2019 12:51:19.601863000 MST,0.001103000,548,70,0
17356,Jun 17 2019 12:51:19.601868000 MST,0.000005000,3978,70,1
17357,Jun 17 2019 12:51:19.602690000 MST,0.000822000,3978,70,1
17358,Jun 17 2019 12:51:19.603800000 MST,0.001110000,3978,70,1
17359,Jun 17 2019 12:51:19.604846000 MST,0.001046000,3978,70,1
17360,Jun 17 2019 12:51:19.605734000 MST,0.000888000,3978,70,1
17361,Jun 17 2019 12:51:19.606801000 MST,0.001067000,3978,70,1
17362,Jun 17 2019 12:51:19.607864000 MST,0.001063000,2592,70,1
17363,Jun 17 2019 12:51:19.621909000 MST,0.014045000,548,70,0
17364,Jun 17 2019 12:51:19.630878000 MST,0.008969000,1707,70,0
17365,Jun 17 2019 12:51:19.631915000 MST,0.001037000,1302,70,0
17366,Jun 17 2019 12:51:19.639920000 MST,0.008005000,1707,70,0
17367,Jun 17 2019 12:51:19.640845000 MST,0.000925000,3978,70,1
17368,Jun 17 2019 12:51:19.641728000 MST,0.000883000,3978,70,1
17369,Jun 17 2019 12:51:19.642799000 MST,0.001071000,3978,70,1
17370,Jun 17 2019 12:51:19.643885000 MST,0.001086000,3978,70,1
17371,Jun 17 2019 12:51:19.644753000 MST,0.000868000,2496,70,1
17372,Jun 17 2019 12:51:19.660715000 MST,0.015962000,176,70,1
17373,Jun 17 2019 12:51:19.669778000 MST,0.009063000,1398,70,1
17374,Jun 17 2019 12:51:19.670832000 MST,0.001054000,3978,70,1
17375,Jun 17 2019 12:51:19.671761000 MST,0.000929000,3978,70,1
17376,Jun 17 2019 12:51:19.672780000 MST,0.001019000,1302,70,1
17377,Jun 17 2019 12:51:19.681888000 MST,0.009108000,548,70,0
17378,Jun 17 2019 12:51:19.701752000 MST,0.019864000,548,70,0
17379,Jun 17 2019 12:51:19.710764000 MST,0.009012000,72,70,0
17380,Jun 17 2019 12:51:19.719831000 MST,0.009067000,332,70,0
17381,Jun 17 2019 12:51:19.740741000 MST,0.020910000,3978,70,1
17382,Jun 17 2019 12:51:19.741822000 MST,0.001081000,3978,70,1
17383,Jun 17 2019 12:51:19.742868000 MST,0.001046000,3978,70,1
17384,Jun 17 2019 12:51:19.743783000 MST,0.000915000,3978,70,1
17385,Jun 17 2019 12:51:19.744817000 MST,0.001034000,2496,70,1
17386,Jun 17 2019 12:51:19.758836000 MST,0.014019000,2784,70,1
17387,Jun 17 2019 12:51:19.761900000 MST,0.003064000,548,70,0
17388,Jun 17 2019 12:51:19.770750000 MST,0.008850000,268,70,0
17389,Jun 17 2019 12:51:19.781771000 MST,0.011021000,548,70,0
17390,Jun 17 2019 12:51:19.800709000 MST,0.018938000,1398,70,1
17391,Jun 17 2019 12:51:19.801773000 MST,0.001064000,3978,70,1
17392,Jun 17 2019 12:51:19.802860000 MST,0.001087000,3978,70,1
17393,Jun 17 2019 12:51:19.803743000 MST,0.000883000,3978,70,1
17394,Jun 17 2019 12:51:19.804789000 MST,0.001046000,3978,70,1
17395,Jun 17 2019 12:51:19.805856000 MST,0.001067000,3978,70,1
17396,Jun 17 2019 12:51:19.806742000 MST,0.000886000,2400,70,1
17397,Jun 17 2019 12:51:19.809779000 MST,0.003037000,3978,70,1
