frame.number,frame.time,frame.time_delta,frame.cumulative,frame.len,mac-lte.rnti,mac-lte.direction,Application
9741,Jul 26 2019 19:24:58.104114000 MST,0.000995,17.916021,2784,70,1,amazon
9742,Jul 26 2019 19:24:58.105208000 MST,0.001094,17.917115,2784,70,1,amazon
9743,Jul 26 2019 19:24:58.106066000 MST,0.000858,17.917973,1398,70,1,amazon
9744,Jul 26 2019 19:24:58.107132000 MST,0.001066,17.919039,3978,70,1,amazon
9745,Jul 26 2019 19:24:58.108043000 MST,0.000911,17.91995,588,70,0,amazon
9746,Jul 26 2019 19:24:58.108149000 MST,0.000106,17.920056,2784,70,1,amazon
9747,Jul 26 2019 19:24:58.109084000 MST,0.000935,17.920991,2784,70,1,amazon
9748,Jul 26 2019 19:24:58.110165000 MST,0.001081,17.922072,3557,70,1,amazon
9749,Jul 26 2019 19:24:58.111032000 MST,0.000867,17.922939,1707,70,1,amazon
9750,Jul 26 2019 19:24:58.112098000 MST,0.001066,17.924005,2784,70,1,amazon
9751,Jul 26 2019 19:24:58.113151000 MST,0.001053,17.925058,2784,70,1,amazon
9752,Jul 26 2019 19:24:58.114013000 MST,0.000862,17.92592,3978,70,1,amazon
9753,Jul 26 2019 19:24:58.116200000 MST,0.002187,17.928107,3978,70,1,amazon
9754,Jul 26 2019 19:24:58.117128000 MST,0.000928,17.929035,886,70,0,amazon
9755,Jul 26 2019 19:24:58.117173000 MST,4.50E-05,17.92908,3978,70,1,amazon
9756,Jul 26 2019 19:24:58.118131000 MST,0.000958,17.930038,1398,70,1,amazon
9757,Jul 26 2019 19:24:58.119019000 MST,0.000888,17.930926,1398,70,1,amazon
9758,Jul 26 2019 19:24:58.120081000 MST,0.001062,17.931988,1398,70,1,amazon
9759,Jul 26 2019 19:24:58.121192000 MST,0.001111,17.933099,1398,70,1,amazon
9760,Jul 26 2019 19:24:58.122056000 MST,0.000864,17.933963,1398,70,1,amazon
9761,Jul 26 2019 19:24:58.123096000 MST,0.00104,17.935003,2784,70,1,amazon
9762,Jul 26 2019 19:24:58.124161000 MST,0.001065,17.936068,1398,70,1,amazon
9763,Jul 26 2019 19:24:58.125085000 MST,0.000924,17.936992,3197,70,1,amazon
9764,Jul 26 2019 19:24:58.126180000 MST,0.001095,17.938087,886,70,0,amazon
9765,Jul 26 2019 19:24:58.126220000 MST,4.00E-05,17.938127,1398,70,1,amazon
9766,Jul 26 2019 19:24:58.127228000 MST,0.001008,17.939135,1398,70,1,amazon
9767,Jul 26 2019 19:24:58.129117000 MST,0.001889,17.941024,3978,70,1,amazon
9768,Jul 26 2019 19:24:58.130016000 MST,0.000899,17.941923,1398,70,1,amazon
9769,Jul 26 2019 19:24:58.131080000 MST,0.001064,17.942987,1398,70,1,amazon
9770,Jul 26 2019 19:24:58.132162000 MST,0.001082,17.944069,2784,70,1,amazon
9771,Jul 26 2019 19:24:58.134121000 MST,0.001959,17.946028,2784,70,1,amazon
9772,Jul 26 2019 19:24:58.135276000 MST,0.001155,17.947183,1158,70,0,amazon
9773,Jul 26 2019 19:24:58.136034000 MST,0.000758,17.947941,2784,70,1,amazon
9774,Jul 26 2019 19:24:58.137119000 MST,0.001085,17.949026,3978,70,1,amazon
9775,Jul 26 2019 19:24:58.138178000 MST,0.001059,17.950085,1398,70,1,amazon
9776,Jul 26 2019 19:24:58.139067000 MST,0.000889,17.950974,2784,70,1,amazon
9777,Jul 26 2019 19:24:58.141011000 MST,0.001944,17.952918,2784,70,1,amazon
9778,Jul 26 2019 19:24:58.143146000 MST,0.002135,17.955053,2784,70,1,amazon
9779,Jul 26 2019 19:24:58.144222000 MST,0.001076,17.956129,1158,70,0,amazon
9780,Jul 26 2019 19:24:58.144233000 MST,1.10E-05,17.95614,1398,70,1,amazon
9781,Jul 26 2019 19:24:58.145130000 MST,0.000897,17.957037,216,70,0,amazon
9782,Jul 26 2019 19:24:58.145161000 MST,3.10E-05,17.957068,1398,70,1,amazon
9783,Jul 26 2019 19:24:58.146168000 MST,0.001007,17.958075,3978,70,1,amazon
9784,Jul 26 2019 19:24:58.147049000 MST,0.000881,17.958956,3317,70,1,amazon
9785,Jul 26 2019 19:24:58.148092000 MST,0.001043,17.959999,1398,70,1,amazon
9786,Jul 26 2019 19:24:58.149257000 MST,0.001165,17.961164,3557,70,1,amazon
9787,Jul 26 2019 19:24:58.150039000 MST,0.000782,17.961946,3978,70,1,amazon
9788,Jul 26 2019 19:24:58.151109000 MST,0.00107,17.963016,3978,70,1,amazon
9789,Jul 26 2019 19:24:58.152018000 MST,0.000909,17.963925,3978,70,1,amazon
9790,Jul 26 2019 19:24:58.153083000 MST,0.001065,17.96499,3978,70,1,amazon
9791,Jul 26 2019 19:24:58.154148000 MST,0.001065,17.966055,3978,70,1,amazon
9792,Jul 26 2019 19:24:58.155072000 MST,0.000924,17.966979,3557,70,1,amazon
9793,Jul 26 2019 19:24:58.156100000 MST,0.001028,17.968007,3978,70,1,amazon
9794,Jul 26 2019 19:24:58.157166000 MST,0.001066,17.969073,3978,70,1,amazon
9795,Jul 26 2019 19:24:58.158051000 MST,0.000885,17.969958,3978,70,1,amazon
9796,Jul 26 2019 19:24:58.159125000 MST,0.001074,17.971032,3978,70,1,amazon
9797,Jul 26 2019 19:24:58.160180000 MST,0.001055,17.972087,3978,70,1,amazon
9798,Jul 26 2019 19:24:58.161067000 MST,0.000887,17.972974,3978,70,1,amazon
9799,Jul 26 2019 19:24:58.162129000 MST,0.001062,17.974036,3978,70,1,amazon
9800,Jul 26 2019 19:24:58.163045000 MST,0.000916,17.974952,548,70,0,amazon
9801,Jul 26 2019 19:24:58.163071000 MST,2.60E-05,17.974978,3557,70,1,amazon
9802,Jul 26 2019 19:24:58.164082000 MST,0.001011,17.975989,2784,70,1,amazon
9803,Jul 26 2019 19:24:58.165180000 MST,0.001098,17.977087,2784,70,1,amazon
9804,Jul 26 2019 19:24:58.167103000 MST,0.001923,17.97901,3978,70,1,amazon
9805,Jul 26 2019 19:24:58.169077000 MST,0.001974,17.980984,3978,70,1,amazon
9806,Jul 26 2019 19:24:58.170161000 MST,0.001084,17.982068,3677,70,1,amazon
9807,Jul 26 2019 19:24:58.183115000 MST,0.012954,17.995022,548,70,0,amazon
9808,Jul 26 2019 19:24:58.192169000 MST,0.009054,18.004076,500,70,0,amazon
9809,Jul 26 2019 19:24:58.201231000 MST,0.009062,18.013138,732,70,0,amazon
9810,Jul 26 2019 19:24:58.213032000 MST,0.011801,18.024939,2784,70,1,amazon
9811,Jul 26 2019 19:24:58.214118000 MST,0.001086,18.026025,3978,70,1,amazon
9812,Jul 26 2019 19:24:58.215238000 MST,0.00112,18.027145,3557,70,1,amazon
9813,Jul 26 2019 19:24:58.216070000 MST,0.000832,18.027977,3978,70,1,amazon
9814,Jul 26 2019 19:24:58.217112000 MST,0.001042,18.029019,3978,70,1,amazon
9815,Jul 26 2019 19:24:58.217995000 MST,0.000883,18.029902,3978,70,1,amazon
9816,Jul 26 2019 19:24:58.219058000 MST,0.001063,18.030965,3978,70,1,amazon
9817,Jul 26 2019 19:24:58.220119000 MST,0.001061,18.032026,3978,70,1,amazon
9818,Jul 26 2019 19:24:58.221042000 MST,0.000923,18.032949,3978,70,1,amazon
9819,Jul 26 2019 19:24:58.222106000 MST,0.001064,18.034013,3978,70,1,amazon
9820,Jul 26 2019 19:24:58.223190000 MST,0.001084,18.035097,548,70,0,amazon
9821,Jul 26 2019 19:24:58.223227000 MST,3.70E-05,18.035134,3978,70,1,amazon
9822,Jul 26 2019 19:24:58.224054000 MST,0.000827,18.035961,3978,70,1,amazon
9823,Jul 26 2019 19:24:58.225156000 MST,0.001102,18.037063,3978,70,1,amazon
9824,Jul 26 2019 19:24:58.226185000 MST,0.001029,18.038092,3978,70,1,amazon
9825,Jul 26 2019 19:24:58.227074000 MST,0.000889,18.038981,3978,70,1,amazon
9826,Jul 26 2019 19:24:58.229045000 MST,0.001971,18.040952,3978,70,1,amazon
9827,Jul 26 2019 19:24:58.230092000 MST,0.001047,18.041999,3978,70,1,amazon
9828,Jul 26 2019 19:24:58.232039000 MST,0.001947,18.043946,3978,70,1,amazon
9829,Jul 26 2019 19:24:58.234229000 MST,0.00219,18.046136,3978,70,1,amazon
9830,Jul 26 2019 19:24:58.235123000 MST,0.000894,18.04703,3557,70,1,amazon
9831,Jul 26 2019 19:24:58.236155000 MST,0.001032,18.048062,3978,70,1,amazon
9832,Jul 26 2019 19:24:58.237250000 MST,0.001095,18.049157,3978,70,1,amazon
9833,Jul 26 2019 19:24:58.238070000 MST,0.00082,18.049977,3978,70,1,amazon
9834,Jul 26 2019 19:24:58.239134000 MST,0.001064,18.051041,3978,70,1,amazon
9835,Jul 26 2019 19:24:58.240021000 MST,0.000887,18.051928,3978,70,1,amazon
9836,Jul 26 2019 19:24:58.241088000 MST,0.001067,18.052995,3978,70,1,amazon
9837,Jul 26 2019 19:24:58.242151000 MST,0.001063,18.054058,3978,70,1,amazon
9838,Jul 26 2019 19:24:58.243064000 MST,0.000913,18.054971,548,70,0,amazon
9839,Jul 26 2019 19:24:58.243170000 MST,0.000106,18.055077,3978,70,1,amazon
9840,Jul 26 2019 19:24:58.244089000 MST,0.000919,18.055996,3978,70,1,amazon
9841,Jul 26 2019 19:24:58.245198000 MST,0.001109,18.057105,1542,70,1,amazon
9842,Jul 26 2019 19:24:58.246054000 MST,0.000856,18.057961,1398,70,1,amazon
9843,Jul 26 2019 19:24:58.247119000 MST,0.001065,18.059026,2784,70,1,amazon
9844,Jul 26 2019 19:24:58.249084000 MST,0.001965,18.060991,3978,70,1,amazon
9845,Jul 26 2019 19:24:58.250137000 MST,0.001053,18.062044,3978,70,1,amazon
9846,Jul 26 2019 19:24:58.251023000 MST,0.000886,18.06293,2784,70,1,amazon
9847,Jul 26 2019 19:24:58.252086000 MST,0.001063,18.063993,2784,70,1,amazon
9848,Jul 26 2019 19:24:58.254040000 MST,0.001954,18.065947,2784,70,1,amazon
9849,Jul 26 2019 19:24:58.255136000 MST,0.001096,18.067043,2784,70,1,amazon
9850,Jul 26 2019 19:24:58.256169000 MST,0.001033,18.068076,2784,70,1,amazon
9851,Jul 26 2019 19:24:58.258119000 MST,0.00195,18.070026,3978,70,1,amazon
9852,Jul 26 2019 19:24:58.259009000 MST,0.00089,18.070916,3978,70,1,amazon
9853,Jul 26 2019 19:24:58.260088000 MST,0.001079,18.071995,1398,70,1,amazon
9854,Jul 26 2019 19:24:58.261108000 MST,0.00102,18.073015,1398,70,1,amazon
9855,Jul 26 2019 19:24:58.262022000 MST,0.000914,18.073929,2784,70,1,amazon
9856,Jul 26 2019 19:24:58.263112000 MST,0.00109,18.075019,548,70,0,amazon
9857,Jul 26 2019 19:24:58.263164000 MST,5.20E-05,18.075071,2784,70,1,amazon
9858,Jul 26 2019 19:24:58.264154000 MST,0.00099,18.076061,2784,70,1,amazon
9859,Jul 26 2019 19:24:58.266107000 MST,0.001953,18.078014,2784,70,1,amazon
9860,Jul 26 2019 19:24:58.267178000 MST,0.001071,18.079085,3978,70,1,amazon
9861,Jul 26 2019 19:24:58.268059000 MST,0.000881,18.079966,2592,70,1,amazon
9862,Jul 26 2019 19:24:58.269123000 MST,0.001064,18.08103,1398,70,1,amazon
9863,Jul 26 2019 19:24:58.270011000 MST,0.000888,18.081918,2784,70,1,amazon
9864,Jul 26 2019 19:24:58.271055000 MST,0.001044,18.082962,2784,70,1,amazon
9865,Jul 26 2019 19:24:58.272126000 MST,0.001071,18.084033,140,70,0,amazon
9866,Jul 26 2019 19:24:58.272156000 MST,3.00E-05,18.084063,1398,70,1,amazon
9867,Jul 26 2019 19:24:58.272994000 MST,0.000838,18.084901,1398,70,1,amazon
9868,Jul 26 2019 19:24:58.274091000 MST,0.001097,18.085998,3317,70,1,amazon
9869,Jul 26 2019 19:24:58.275202000 MST,0.001111,18.087109,3557,70,1,amazon
9870,Jul 26 2019 19:24:58.276042000 MST,0.00084,18.087949,3077,70,1,amazon
9871,Jul 26 2019 19:24:58.277104000 MST,0.001062,18.089011,1398,70,1,amazon
9872,Jul 26 2019 19:24:58.278170000 MST,0.001066,18.090077,3978,70,1,amazon
9873,Jul 26 2019 19:24:58.279059000 MST,0.000889,18.090966,3978,70,1,amazon
9874,Jul 26 2019 19:24:58.280121000 MST,0.001062,18.092028,3978,70,1,amazon
9875,Jul 26 2019 19:24:58.281020000 MST,0.000899,18.092927,404,70,0,amazon
9876,Jul 26 2019 19:24:58.281057000 MST,3.70E-05,18.092964,3978,70,1,amazon
9877,Jul 26 2019 19:24:58.282076000 MST,0.001019,18.093983,3978,70,1,amazon
9878,Jul 26 2019 19:24:58.283140000 MST,0.001064,18.095047,3978,70,1,amazon
9879,Jul 26 2019 19:24:58.284038000 MST,0.000898,18.095945,3978,70,1,amazon
9880,Jul 26 2019 19:24:58.285124000 MST,0.001086,18.097031,3978,70,1,amazon
9881,Jul 26 2019 19:24:58.286163000 MST,0.001039,18.09807,3978,70,1,amazon
9882,Jul 26 2019 19:24:58.287043000 MST,0.00088,18.09895,3978,70,1,amazon
9883,Jul 26 2019 19:24:58.289172000 MST,0.002129,18.101079,3978,70,1,amazon
9884,Jul 26 2019 19:24:58.290052000 MST,0.00088,18.101959,208,70,0,amazon
9885,Jul 26 2019 19:24:58.290091000 MST,3.90E-05,18.101998,3978,70,1,amazon
9886,Jul 26 2019 19:24:58.291134000 MST,0.001043,18.103041,3978,70,1,amazon
9887,Jul 26 2019 19:24:58.292012000 MST,0.000878,18.103919,3978,70,1,amazon
9888,Jul 26 2019 19:24:58.294141000 MST,0.002129,18.106048,3978,70,1,amazon
9889,Jul 26 2019 19:24:58.295075000 MST,0.000934,18.106982,3557,70,1,amazon
9890,Jul 26 2019 19:24:58.296090000 MST,0.001015,18.107997,3978,70,1,amazon
9891,Jul 26 2019 19:24:58.297156000 MST,0.001066,18.109063,3978,70,1,amazon
9892,Jul 26 2019 19:24:58.298043000 MST,0.000887,18.10995,3978,70,1,amazon
9893,Jul 26 2019 19:24:58.299128000 MST,0.001085,18.111035,500,70,0,amazon
9894,Jul 26 2019 19:24:58.299159000 MST,3.10E-05,18.111066,3557,70,1,amazon
9895,Jul 26 2019 19:24:58.300175000 MST,0.001016,18.112082,3978,70,1,amazon
9896,Jul 26 2019 19:24:58.301062000 MST,0.000887,18.112969,3978,70,1,amazon
9897,Jul 26 2019 19:24:58.302128000 MST,0.001066,18.114035,3978,70,1,amazon
9898,Jul 26 2019 19:24:58.303013000 MST,0.000885,18.11492,3978,70,1,amazon
9899,Jul 26 2019 19:24:58.304078000 MST,0.001065,18.115985,3978,70,1,amazon
9900,Jul 26 2019 19:24:58.305177000 MST,0.001099,18.117084,3978,70,1,amazon
9901,Jul 26 2019 19:24:58.306040000 MST,0.000863,18.117947,3978,70,1,amazon
9902,Jul 26 2019 19:24:58.307091000 MST,0.001051,18.118998,3978,70,1,amazon
9903,Jul 26 2019 19:24:58.309043000 MST,0.001952,18.12095,3557,70,1,amazon
9904,Jul 26 2019 19:24:58.310086000 MST,0.001043,18.121993,3978,70,1,amazon
9905,Jul 26 2019 19:24:58.311128000 MST,0.001042,18.123035,3978,70,1,amazon
9906,Jul 26 2019 19:24:58.312059000 MST,0.000931,18.123966,3978,70,1,amazon
9907,Jul 26 2019 19:24:58.314010000 MST,0.001951,18.125917,3978,70,1,amazon
9908,Jul 26 2019 19:24:58.315106000 MST,0.001096,18.127013,3557,70,1,amazon
9909,Jul 26 2019 19:24:58.316139000 MST,0.001033,18.128046,3978,70,1,amazon
9910,Jul 26 2019 19:24:58.317028000 MST,0.000889,18.128935,3978,70,1,amazon
9911,Jul 26 2019 19:24:58.319157000 MST,0.002129,18.131064,3978,70,1,amazon
9912,Jul 26 2019 19:24:58.320011000 MST,0.000854,18.131918,3978,70,1,amazon
9913,Jul 26 2019 19:24:58.321107000 MST,0.001096,18.133014,3978,70,1,amazon
9914,Jul 26 2019 19:24:58.322172000 MST,0.001065,18.134079,3978,70,1,amazon
9915,Jul 26 2019 19:24:58.323082000 MST,0.00091,18.134989,548,70,0,amazon
9916,Jul 26 2019 19:24:58.323195000 MST,0.000113,18.135102,3978,70,1,amazon
9917,Jul 26 2019 19:24:58.324112000 MST,0.000917,18.136019,3978,70,1,amazon
9918,Jul 26 2019 19:24:58.325033000 MST,0.000921,18.13694,3978,70,1,amazon
9919,Jul 26 2019 19:24:58.326066000 MST,0.001033,18.137973,3978,70,1,amazon
9920,Jul 26 2019 19:24:58.327129000 MST,0.001063,18.139036,3978,70,1,amazon
9921,Jul 26 2019 19:24:58.329071000 MST,0.001942,18.140978,3978,70,1,amazon
9922,Jul 26 2019 19:24:58.330132000 MST,0.001061,18.142039,3978,70,1,amazon
9923,Jul 26 2019 19:24:58.331021000 MST,0.000889,18.142928,3978,70,1,amazon
9924,Jul 26 2019 19:24:58.332126000 MST,0.001105,18.144033,660,70,0,amazon
9925,Jul 26 2019 19:24:58.332156000 MST,3.00E-05,18.144063,3978,70,1,amazon
9926,Jul 26 2019 19:24:58.334041000 MST,0.001885,18.145948,3978,70,1,amazon
9927,Jul 26 2019 19:24:58.335153000 MST,0.001112,18.14706,3557,70,1,amazon
9928,Jul 26 2019 19:24:58.335971000 MST,0.000818,18.147878,3978,70,1,amazon
9929,Jul 26 2019 19:24:58.337055000 MST,0.001084,18.148962,3978,70,1,amazon
9930,Jul 26 2019 19:24:58.338121000 MST,0.001066,18.150028,3978,70,1,amazon
9931,Jul 26 2019 19:24:58.339007000 MST,0.000886,18.150914,3978,70,1,amazon
9932,Jul 26 2019 19:24:58.340067000 MST,0.00106,18.151974,3978,70,1,amazon
9933,Jul 26 2019 19:24:58.341188000 MST,0.001121,18.153095,886,70,0,amazon
9934,Jul 26 2019 19:24:58.341212000 MST,2.40E-05,18.153119,3978,70,1,amazon
9935,Jul 26 2019 19:24:58.342053000 MST,0.000841,18.15396,3978,70,1,amazon
9936,Jul 26 2019 19:24:58.343085000 MST,0.001032,18.154992,3978,70,1,amazon
9937,Jul 26 2019 19:24:58.344150000 MST,0.001065,18.156057,3978,70,1,amazon
9938,Jul 26 2019 19:24:58.345086000 MST,0.000936,18.156993,3978,70,1,amazon
9939,Jul 26 2019 19:24:58.346123000 MST,0.001037,18.15803,3978,70,1,amazon
9940,Jul 26 2019 19:24:58.347010000 MST,0.000887,18.158917,3978,70,1,amazon
9941,Jul 26 2019 19:24:58.349145000 MST,0.002135,18.161052,3978,70,1,amazon
9942,Jul 26 2019 19:24:58.350141000 MST,0.000996,18.162048,3978,70,1,amazon
9943,Jul 26 2019 19:24:58.351073000 MST,0.000932,18.16298,3978,70,1,amazon
9944,Jul 26 2019 19:24:58.352131000 MST,0.001058,18.164038,3978,70,1,amazon
9945,Jul 26 2019 19:24:58.354136000 MST,0.002005,18.166043,3978,70,1,amazon
9946,Jul 26 2019 19:24:58.355194000 MST,0.001058,18.167101,3557,70,1,amazon
9947,Jul 26 2019 19:24:58.356065000 MST,0.000871,18.167972,3978,70,1,amazon
9948,Jul 26 2019 19:24:58.357143000 MST,0.001078,18.16905,3978,70,1,amazon
9949,Jul 26 2019 19:24:58.358017000 MST,0.000874,18.169924,3978,70,1,amazon
9950,Jul 26 2019 19:24:58.359088000 MST,0.001071,18.170995,3978,70,1,amazon
9951,Jul 26 2019 19:24:58.360142000 MST,0.001054,18.172049,3978,70,1,amazon
9952,Jul 26 2019 19:24:58.361052000 MST,0.00091,18.172959,3978,70,1,amazon
9953,Jul 26 2019 19:24:58.362110000 MST,0.001058,18.174017,3978,70,1,amazon
9954,Jul 26 2019 19:24:58.363217000 MST,0.001107,18.175124,548,70,0,amazon
9955,Jul 26 2019 19:24:58.363234000 MST,1.70E-05,18.175141,3978,70,1,amazon
9956,Jul 26 2019 19:24:58.364044000 MST,0.00081,18.175951,3978,70,1,amazon
9957,Jul 26 2019 19:24:58.365180000 MST,0.001136,18.177087,3978,70,1,amazon
9958,Jul 26 2019 19:24:58.366197000 MST,0.001017,18.178104,3978,70,1,amazon
9959,Jul 26 2019 19:24:58.367084000 MST,0.000887,18.178991,3978,70,1,amazon
9960,Jul 26 2019 19:24:58.369042000 MST,0.001958,18.180949,3978,70,1,amazon
9961,Jul 26 2019 19:24:58.370100000 MST,0.001058,18.182007,3978,70,1,amazon
9962,Jul 26 2019 19:24:58.371212000 MST,0.001112,18.183119,3978,70,1,amazon
9963,Jul 26 2019 19:24:58.372085000 MST,0.000873,18.183992,886,70,0,amazon
9964,Jul 26 2019 19:24:58.372132000 MST,4.70E-05,18.184039,3978,70,1,amazon
9965,Jul 26 2019 19:24:58.374125000 MST,0.001993,18.186032,3978,70,1,amazon
9966,Jul 26 2019 19:24:58.375053000 MST,0.000928,18.18696,3557,70,1,amazon
9967,Jul 26 2019 19:24:58.376090000 MST,0.001037,18.187997,3978,70,1,amazon
9968,Jul 26 2019 19:24:58.377178000 MST,0.001088,18.189085,3978,70,1,amazon
9969,Jul 26 2019 19:24:58.379139000 MST,0.001961,18.191046,3978,70,1,amazon
9970,Jul 26 2019 19:24:58.380054000 MST,0.000915,18.191961,3978,70,1,amazon
9971,Jul 26 2019 19:24:58.381157000 MST,0.001103,18.193064,1158,70,0,amazon
9972,Jul 26 2019 19:24:58.381188000 MST,3.10E-05,18.193095,3978,70,1,amazon
9973,Jul 26 2019 19:24:58.382138000 MST,0.00095,18.194045,3978,70,1,amazon
9974,Jul 26 2019 19:24:58.383053000 MST,0.000915,18.19496,3978,70,1,amazon
9975,Jul 26 2019 19:24:58.384106000 MST,0.001053,18.196013,3978,70,1,amazon
9976,Jul 26 2019 19:24:58.385193000 MST,0.001087,18.1971,3978,70,1,amazon
9977,Jul 26 2019 19:24:58.386068000 MST,0.000875,18.197975,3978,70,1,amazon
9978,Jul 26 2019 19:24:58.387115000 MST,0.001047,18.199022,3978,70,1,amazon
9979,Jul 26 2019 19:24:58.389067000 MST,0.001952,18.200974,3978,70,1,amazon
9980,Jul 26 2019 19:24:58.390146000 MST,0.001079,18.202053,3978,70,1,amazon
9981,Jul 26 2019 19:24:58.391020000 MST,0.000874,18.202927,3978,70,1,amazon
9982,Jul 26 2019 19:24:58.392068000 MST,0.001048,18.203975,3978,70,1,amazon
9983,Jul 26 2019 19:24:58.394038000 MST,0.00197,18.205945,3978,70,1,amazon
9984,Jul 26 2019 19:24:58.395128000 MST,0.00109,18.207035,3557,70,1,amazon
9985,Jul 26 2019 19:24:58.396160000 MST,0.001032,18.208067,3978,70,1,amazon
9986,Jul 26 2019 19:24:58.397048000 MST,0.000888,18.208955,3978,70,1,amazon
9987,Jul 26 2019 19:24:58.399177000 MST,0.002129,18.211084,3978,70,1,amazon
9988,Jul 26 2019 19:24:58.400063000 MST,0.000886,18.21197,3978,70,1,amazon
9989,Jul 26 2019 19:24:58.401127000 MST,0.001064,18.213034,3978,70,1,amazon
9990,Jul 26 2019 19:24:58.402015000 MST,0.000888,18.213922,3978,70,1,amazon
9991,Jul 26 2019 19:24:58.403103000 MST,0.001088,18.21501,548,70,0,amazon
9992,Jul 26 2019 19:24:58.403133000 MST,3.00E-05,18.21504,3978,70,1,amazon
9993,Jul 26 2019 19:24:58.404115000 MST,0.000982,18.216022,3978,70,1,amazon
9994,Jul 26 2019 19:24:58.405026000 MST,0.000911,18.216933,3978,70,1,amazon
9995,Jul 26 2019 19:24:58.406062000 MST,0.001036,18.217969,3978,70,1,amazon
9996,Jul 26 2019 19:24:58.407126000 MST,0.001064,18.219033,3978,70,1,amazon
9997,Jul 26 2019 19:24:58.409104000 MST,0.001978,18.221011,3978,70,1,amazon
9998,Jul 26 2019 19:24:58.410176000 MST,0.001072,18.222083,3978,70,1,amazon
9999,Jul 26 2019 19:24:58.411065000 MST,0.000889,18.222972,3978,70,1,amazon
10000,Jul 26 2019 19:24:58.412128000 MST,0.001063,18.224035,3978,70,1,amazon
10001,Jul 26 2019 19:24:58.414082000 MST,0.001954,18.225989,3978,70,1,amazon
10002,Jul 26 2019 19:24:58.415176000 MST,0.001094,18.227083,3557,70,1,amazon
10003,Jul 26 2019 19:24:58.416033000 MST,0.000857,18.22794,3978,70,1,amazon
10004,Jul 26 2019 19:24:58.417096000 MST,0.001063,18.229003,3978,70,1,amazon
10005,Jul 26 2019 19:24:58.419049000 MST,0.001953,18.230956,3557,70,1,amazon
10006,Jul 26 2019 19:24:58.423150000 MST,0.004101,18.235057,548,70,0,amazon
10007,Jul 26 2019 19:24:58.432260000 MST,0.00911,18.244167,982,70,0,amazon
10008,Jul 26 2019 19:24:58.439091000 MST,0.006831,18.250998,72,70,1,amazon
10009,Jul 26 2019 19:24:58.440150000 MST,0.001059,18.252057,660,70,1,amazon
10010,Jul 26 2019 19:24:58.441168000 MST,0.001018,18.253075,1302,70,0,amazon
10011,Jul 26 2019 19:24:58.446040000 MST,0.004872,18.257947,3978,70,1,amazon
10012,Jul 26 2019 19:24:58.447124000 MST,0.001084,18.259031,3978,70,1,amazon
10013,Jul 26 2019 19:24:58.448152000 MST,0.001028,18.260059,3978,70,1,amazon
10014,Jul 26 2019 19:24:58.449008000 MST,0.000856,18.260915,3978,70,1,amazon
10015,Jul 26 2019 19:24:58.450075000 MST,0.001067,18.261982,3978,70,1,amazon
10016,Jul 26 2019 19:24:58.451135000 MST,0.00106,18.263042,3978,70,1,amazon
10017,Jul 26 2019 19:24:58.452021000 MST,0.000886,18.263928,3978,70,1,amazon
10018,Jul 26 2019 19:24:58.453087000 MST,0.001066,18.264994,3978,70,1,amazon
10019,Jul 26 2019 19:24:58.454242000 MST,0.001155,18.266149,3978,70,1,amazon
10020,Jul 26 2019 19:24:58.455099000 MST,0.000857,18.267006,3557,70,1,amazon
10021,Jul 26 2019 19:24:58.456149000 MST,0.00105,18.268056,3978,70,1,amazon
10022,Jul 26 2019 19:24:58.457064000 MST,0.000915,18.268971,3978,70,1,amazon
10023,Jul 26 2019 19:24:58.459148000 MST,0.002084,18.271055,3557,70,1,amazon
10024,Jul 26 2019 19:24:58.460036000 MST,0.000888,18.271943,3978,70,1,amazon
10025,Jul 26 2019 19:24:58.461139000 MST,0.001103,18.273046,3978,70,1,amazon
10026,Jul 26 2019 19:24:58.462143000 MST,0.001004,18.27405,1398,70,1,amazon
10027,Jul 26 2019 19:24:58.463109000 MST,0.000966,18.275016,548,70,0,amazon
10028,Jul 26 2019 19:24:58.463146000 MST,3.70E-05,18.275053,3978,70,1,amazon
10029,Jul 26 2019 19:24:58.464117000 MST,0.000971,18.276024,3978,70,1,amazon
10030,Jul 26 2019 19:24:58.465269000 MST,0.001152,18.277176,2784,70,1,amazon
10031,Jul 26 2019 19:24:58.466102000 MST,0.000833,18.278009,708,70,1,amazon
10032,Jul 26 2019 19:24:58.472095000 MST,0.005993,18.284002,72,70,1,amazon
10033,Jul 26 2019 19:24:58.483153000 MST,0.011058,18.29506,548,70,0,amazon
